bm_unit,national_grid_bm_unit,settlement_date,settlement_period,time_from_utc,time_to_utc,level_from_mw,level_to_mw
T_BLLA-2,BLLA-2,2026-09-08,27,2026-09-08T12:00:00Z,2026-09-08T12:30:00Z,37,37
T_BLLA-2,BLLA-2,2026-09-08,28,2026-09-08T12:30:00Z,2026-09-08T13:00:00Z,36,36
T_BLLA-2,BLLA-2,2026-09-08,29,2026-09-08T13:00:00Z,2026-09-08T13:30:00Z,37,37
T_BLLA-2,BLLA-2,2026-09-08,30,2026-09-08T13:30:00Z,2026-09-08T14:00:00Z,35,35
T_BLLA-2,BLLA-2,2026-09-08,31,2026-09-08T14:00:00Z,2026-09-08T14:30:00Z,35,35
T_BLLA-2,BLLA-2,2026-09-08,32,2026-09-08T14:30:00Z,2026-09-08T15:00:00Z,35,35
T_BLLA-2,BLLA-2,2026-09-08,33,2026-09-08T15:00:00Z,2026-09-08T15:30:00Z,36,36
T_BLLA-2,BLLA-2,2026-09-08,34,2026-09-08T15:30:00Z,2026-09-08T16:00:00Z,35,35
T_BLLA-2,BLLA-2,2026-09-08,35,2026-09-08T16:00:00Z,2026-09-08T16:30:00Z,35,35
T_BLLA-2,BLLA-2,2026-09-08,36,2026-09-08T16:30:00Z,2026-09-08T17:00:00Z,33,33
T_BLLA-2,BLLA-2,2026-09-08,37,2026-09-08T17:00:00Z,2026-09-08T17:30:00Z,30,30
T_BLLA-2,BLLA-2,2026-09-08,38,2026-09-08T17:30:00Z,2026-09-08T18:00:00Z,27,27
T_BLLA-2,BLLA-2,2026-09-08,39,2026-09-08T18:00:00Z,2026-09-08T18:30:00Z,27,27
T_BLLA-2,BLLA-2,2026-09-08,40,2026-09-08T18:30:00Z,2026-09-08T19:00:00Z,31,31
T_BLLA-2,BLLA-2,2026-09-08,41,2026-09-08T19:00:00Z,2026-09-08T19:30:00Z,29,29
T_BLLA-2,BLLA-2,2026-09-08,42,2026-09-08T19:30:00Z,2026-09-08T20:00:00Z,26,26
T_BLLA-2,BLLA-2,2026-09-08,43,2026-09-08T20:00:00Z,2026-09-08T20:30:00Z,24,24
T_BLLA-2,BLLA-2,2026-09-08,44,2026-09-08T20:30:00Z,2026-09-08T21:00:00Z,25,25
